Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,titre,to_translate,API
320,320,320,320,Ses05M_impro03_M031, But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon.,
321,321,321,321,Ses05M_impro03_F030, Oooh,
322,322,322,322,Ses05M_impro03_M032, it's great. I'm a lucky man.,
323,323,323,323,Ses05M_impro03_F031," That's incredible yeah ,Congratulations.",
324,324,324,324,Ses05M_impro03_M033, Thank you.,
325,325,325,325,Ses05M_script01_2_F000, Why did you invite her here?,
326,326,326,326,Ses05M_script01_2_M000, Why does that bother you?,
327,327,327,327,Ses05M_script01_2_F001," She's been in New York three and a half years, why all of a sudden?",
328,328,328,328,Ses05M_script01_2_M001," Well, maybe maybe he just wanted to see her again.",
329,329,329,329,Ses05M_script01_2_F002, Nobody comes seven hundred miles just to see.,
330,330,330,330,Ses05M_script01_2_M002," What are you talking about?  He grew up next to the girl his whole life, why wouldn't he want to see her again?  Don't look at me like that.  He hasn't told me anything he didn't told you.",
331,331,331,331,Ses05M_script01_2_F003, He's not going to marry her.,
332,332,332,332,Ses05M_script01_2_M003, Why do you think he's even thinking that?,
333,333,333,333,Ses05M_script01_2_F004, He's got that about it.,
334,334,334,334,Ses05M_script01_2_M004," Well, so what?",
335,335,335,335,Ses05M_script01_2_F005," What's going on here, Joe?",
336,336,336,336,Ses05M_script01_2_M005, Now listen.,
337,337,337,337,Ses05M_script01_2_F006," No.  She's not his girl, Joe.  She knows she's not.",
338,338,338,338,Ses05M_script01_2_M006, You don't know.  You can't read her mind.,
339,339,339,339,Ses05M_script01_2_F007," Then why is she still single? I mean, New York is full of men.  Why isn't she married?  Probably a hundred people told her she's foolish but she's waited.",
340,340,340,340,Ses05M_script01_2_M007, How do you know why she's waited?,
341,341,341,341,Ses05M_script01_2_F008," Because she knows what I know, that's why.  She's faithful as a rock.  In my worst moments I think of her waiting and I know again that I'm right.",
342,342,342,342,Ses05M_script01_2_M008," Look, it's a beautiful day outside, why are we arguing?",
343,343,343,343,Ses05M_script01_2_F009," Nobody in this house dares takes her faith away, Joe.  Strangers might, but not his father, not his brother.",
344,344,344,344,Ses05M_script01_2_M009," Well, what do you want me to do about it?  What do you want?",
345,345,345,345,Ses05M_script01_2_F010," I want you to pretend like he's coming back.  Both of you, don't think I haven't noticed you and Chris since she's gotten here.  I don't want any nonsense.",
346,346,346,346,Ses05M_script01_2_M010, But Kate?,
347,347,347,347,Ses05M_script01_2_F011," No, because if she- he's not coming back then I'll kill myself. Laugh!  Laugh at me!",
348,348,348,348,Ses05M_script01_2_F012, But why did that happen the very night she came back?  She goes to sleep in his bed and his memorial breaks in pieces.  Look at it.,
349,349,349,349,Ses05M_script01_2_M011, Calm yourself.,
350,350,350,350,Ses05M_script01_2_F013," Believe with me, Joe.  I can't stand alone.",
351,351,351,351,Ses05M_script01_2_M012, Calm yourself.,
352,352,352,352,Ses05M_script01_2_F014, Only last week a man turned up in Detroit missing longer than Larry.  You read it yourself.,
353,353,353,353,Ses05M_script01_2_M013, All right.  All right.,
354,354,354,354,Ses05M_script01_2_F015, You above all have got to believe.,
355,355,355,355,Ses05M_script01_2_M014," What do you mean, me above all?",
356,356,356,356,Ses05M_script01_2_F016, Just don't stop believing.,
357,357,357,357,Ses05M_script01_2_M015," What's that suppose to mean, me above all?  Look at you, you're shaking.",
358,358,358,358,Ses05M_script01_2_F017, I can't help it.,
359,359,359,359,Ses05M_script01_2_M016," What have I got to hide, Kate?  What the hell is the matter with you?",
360,360,360,360,Ses05M_script01_3_F000, You're the only one I know who loves his parents.,
361,361,361,361,Ses05M_script01_3_M000," I know.  It's going out of style, isn't it?",
362,362,362,362,Ses05M_script01_3_F001, It's all right.  It's a good thing.  It's lovely here.  The air is sweet.,
363,363,363,363,Ses05M_script01_3_M001," So, you're not sorry I came?",
364,364,364,364,Ses05M_script01_3_F002, No.  But I'm not going to stay.,
365,365,365,365,Ses05M_script01_3_M002, Why?,
366,366,366,366,Ses05M_script01_3_F003," Well, your mother, first of all, pretty much told me to leave.",
367,367,367,367,Ses05M_script01_3_M003, Well-,
368,368,368,368,Ses05M_script01_3_F004, You saw that.  And well you've been --,
369,369,369,369,Ses05M_script01_3_M004, What?,
370,370,370,370,Ses05M_script01_3_F005, You've been sort of embarrassed since I got here.,
371,371,371,371,Ses05M_script01_3_M005," Well, I planned on kind of sneaking up on you in a period of a week or so, but they all take it for granted that we're set.",
372,372,372,372,Ses05M_script01_3_F006," I figured they would, your mother at least.",
373,373,373,373,Ses05M_script01_3_M006, How did you know?,
374,374,374,374,Ses05M_script01_3_F007," Well, from her perspective, I mean, why else would I come here?",
375,375,375,375,Ses05M_script01_3_M007," Well, so would you want to?  I mean, I guess you know that's why I asked you to come.",
376,376,376,376,Ses05M_script01_3_F008," Yes, that's why I came.",
377,377,377,377,Ses05M_script01_3_M008," Annie, I love you.  I love you a great deal.  I love you. -I",
378,378,378,378,Ses05M_script01_3_M009," I don't know what to say.  I have no imagination.  That's all I have to say to you.  God, I'm embarrassing you. I-I didn't want to do this here. I- I wanted to do it someplace different, someplace where we could be new to each other.",
379,379,379,379,Ses05M_script01_3_M010," You feel it's wrong here, don't you; this yard, this chair?  I want you to be ready for me, Annie. I- I don't want to win you away from anything.",
380,380,380,380,Ses05M_script01_3_F009," Oh, Chris I've been ready for a long time.",
381,381,381,381,Ses05M_script01_3_M011, So he's gone forever then?  You sure?,
382,382,382,382,Ses05M_script01_3_F010, I almost got married two years ago.,
383,383,383,383,Ses05M_script01_3_M012, Why didn't you?,
384,384,384,384,Ses05M_script01_3_F011, You started to write me.,
385,385,385,385,Ses05M_script01_3_M013, You felt something that far back?,
386,386,386,386,Ses05M_script01_3_F012, Everyday since.,
387,387,387,387,Ses05M_script01_3_M014," Annie, why didn't you call me or tell me?",
388,388,388,388,Ses05M_script01_3_F013," Well, I mean, until then you never wrote and when you did, what did you say?  I mean, you sure can be ambiguous.",
389,389,389,389,Ses05M_script01_3_M015," Give me a kiss, Annie.  Give me a --",
390,390,390,390,Ses05M_script01_3_M016," oh, God I kissed Annie.  I kissed Annie. I can't How long have I waited to do that?",
391,391,391,391,Ses05M_script01_3_F014, I'll never forgive you.  Why did you wait so long?  All this time I've sat around wondering if I was crazy for thinking of you.,
392,392,392,392,Ses05M_script01_3_M017," Oh, Annie, we're gonna live now.  I'm going to make you so happy.",
393,393,393,393,Ses05M_script01_3_F015, Not like that you're not.,
394,394,394,394,Ses05M_script01_3_M018, I kissed you.,
395,395,395,395,Ses05M_script01_3_F016," Like Larry's brother.  Do it like you, Chris.  What's the matter?",
396,396,396,396,Ses05M_script01_3_M019, Lets go for a ride.  I I- I want to be alone with you.,
397,397,397,397,Ses05M_script01_3_F017," No.  Chris, what is it?  Is it your mother?",
398,398,398,398,Ses05M_script01_3_M020," No, nothing like that.",
399,399,399,399,Ses05M_script01_3_F018, You have to tell me.,
400,400,400,400,Ses05M_script01_3_F019, Even in your letters there was something ashamed.,
401,401,401,401,Ses05M_script01_3_M021," Yeah, I suppose I have been.  But it's going for me.",
402,402,402,402,Ses05M_script01_3_F020, You have to tell me.,
403,403,403,403,Ses05M_script01_3_M022, I don't I don't know where to start.,
404,404,404,404,Ses05M_script01_3_F021, It wouldn't work like this.,
405,405,405,405,Ses05M_script01_3_M023, It's so mixed up with so many other things.,
406,406,406,406,Ses05M_script01_3_M024," You remember when I was overseas, I was in command of a company?",
407,407,407,407,Ses05M_script01_3_F022," Yeah, sure.",
408,408,408,408,Ses05M_script01_3_M025, I lost them.,
409,409,409,409,Ses05M_script01_3_F023, How many?,
410,410,410,410,Ses05M_script01_3_M026, Just about all.,
411,411,411,411,Ses05M_script01_3_M027," It- It takes time to toss something like that off,I mean, because they weren't just men.",
412,412,412,412,Ses05M_script01_3_M028," For instance, there was this time, and it had been raining for several days, and this kid came up to me and he gave me his last pair of dry socks, just put them in my pocket.",
413,413,413,413,Ses05M_script01_3_M029, I know it's it's just a little thing but that's just the kind of guys I had.  They didn't die.  They killed themselves for each other.,
414,414,414,414,Ses05M_script01_3_M030," I mean that exactly, anymore selfish -- just a little bit more selfish and they would have been here today. And it gave me an idea as I was watching them all go down.",
415,415,415,415,Ses05M_script01_3_M031," Everything was being destroyed see, but I felt like something new was being created at the same time.  Like it kind of -- responsibility.  You know, man to man.  Do you understand what I'm saying?",
416,416,416,416,Ses05M_script01_3_M032," And and to see that again, to to bring that back on the earth again, like- like a monument that that would stand behind these men and and and it would make a difference to them.",
417,417,417,417,Ses05M_script01_3_M033, It was and then I went home.  And it was incredible.  It didn't have any meaning there.,
418,418,418,418,Ses05M_script01_3_M034," I mean, the whole thing was like some kind of bus accident to them.",
419,419,419,419,Ses05M_script01_3_M035, So I went back to work for my dad and that whole rat race again.,
420,420,420,420,Ses05M_script01_3_M036," I felt what you said, ashamed somehow because nobody had changed at all.",
421,421,421,421,Ses05M_script01_3_M037," It seemed to make suckers out of so many guys.  And I-I felt wrong to be alive; to to open that bank book, to to drive that car, the new car, and look at that new refrigerator. I mean,",
422,422,422,422,Ses05M_script01_3_M038," you can take those things out of the war, but if you're gonna drive that car you've got to know that that came from the love a man can have from a man. And you've got to be a little bit better because of that.  Because if you're not, then it's all just loot and there's blood on it and I didn't want any of it.",
423,423,423,423,Ses05M_script01_3_M039, And I guess that included you.,
424,424,424,424,Ses05M_script01_3_F024, Do you still feel like that?,
425,425,425,425,Ses05M_script01_3_M040," I want you now, Annie.",
426,426,426,426,Ses05M_script01_3_F025," Because you can't feel like that anymore, Chris.  Because everything you have, you have a right to, me included.",
427,427,427,427,Ses05M_script01_3_F026," And you father, he put hundreds of planes in the air and you should be proud.  A man should be paid for that.",
428,428,428,428,Ses05M_script01_3_M041," Oh, Annie,",
429,429,429,429,Ses05M_script01_3_F027, [LAUGHTER] What will I do with a fortune?,
430,430,430,430,Ses05M_script01_3_M042, Annie I am going to make you a fortune.,
431,431,431,431,Ses01M_impro01_F000, Next.,
432,432,432,432,Ses01M_impro01_M000," Yes, me. Okay, okay here we go.",
433,433,433,433,Ses01M_impro01_F001, My window is open.,
434,434,434,434,Ses01M_impro01_M001," Okay, so filled out all these forms  --",
435,435,435,435,Ses01M_impro01_F002, This is... Your last- Your first name is Jones?,
436,436,436,436,Ses01M_impro01_M002, and I have This form of ID here so...,
437,437,437,437,Ses01M_impro01_M003," Yes, Jones.",
438,438,438,438,Ses01M_impro01_F003, That's just strange I figured you filled in wrong sections.,
439,439,439,439,Ses01M_impro01_M004, Well...,
440,440,440,440,Ses01M_impro01_F004, What are you... what's...What are you applying for?,
441,441,441,441,Ses01M_impro01_M005, I'm just applying for another ID.,
442,442,442,442,Ses01M_impro01_F005, Another ID?,
443,443,443,443,Ses01M_impro01_M006," Yes.  I'm supposed to have three forms of ID for this.  It's a long story, I'm supposed to have three forms of ID for this other job I really don't get into but I need another...",
444,444,444,444,Ses01M_impro01_F006, Fine.  So I need ID.,
445,445,445,445,Ses01M_impro01_M007," I have it right here, yes.",
446,446,446,446,Ses01M_impro01_F007," No, I need your ID to give you a second ID.",
447,447,447,447,Ses01M_impro01_F008, It's really simple if you have a problem with it... Maybe you should--,
448,448,448,448,Ses01M_impro01_M008, But that's...,
449,449,449,449,Ses01M_impro01_M009," That's why I'm here, that's why I was waiting in this line.  I need to get another form of ID.",
450,450,450,450,Ses01M_impro01_F009," Well, do you have your passport?",
451,451,451,451,Ses01M_impro01_M010," No, I don't have a passport.",
452,452,452,452,Ses01M_impro01_F010, You have a birth certificate?,
453,453,453,453,Ses01M_impro01_M011," I don't where it is though, I don't have with me.  Can I get it from somewhere?  I mean...",
454,454,454,454,Ses01M_impro01_F011, What do you expect me to do?,
455,455,455,455,Ses01M_impro01_M012, I probably have to go wait another line to get my birth certificate don't I?,
456,456,456,456,Ses01M_impro01_F012, Probably.,
457,457,457,457,Ses01M_impro01_M013, You're very helpful.  What's your name?,
458,458,458,458,Ses01M_impro01_F013, Joy.,
459,459,459,459,Ses01M_impro01_M014," Hi, Joy.",
460,460,460,460,Ses01M_impro01_F014, Hi.   You know...,
461,461,461,461,Ses01M_impro01_M015, So can you help me or not?,
